青沥备开内靛,矫,备,悼,斥,岿,醚牢备荐,搁利(搁利*啊吝摹/100)
2911063000,堡林堡开矫,悼备,瘤魂2悼,2017,02,5630,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2017,03,5592,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2017,04,5589,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2017,05,5570,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2017,06,5532,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2017,07,5529,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2017,08,5492,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2017,09,5457,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2017,10,5450,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2017,11,5441,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2017,12,5397,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2018,01,5387,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2018,02,5358,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2018,03,5333,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2018,04,5321,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2018,05,5294,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2018,06,5285,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2018,07,5269,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2018,08,5242,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2018,09,5235,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2018,10,5182,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2018,11,5114,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2018,12,5040,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2019,01,5003,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2019,02,4994,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2019,03,4981,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2019,04,4944,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2019,05,4938,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2019,06,4911,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2019,07,4893,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2019,08,4855,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2019,09,4868,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2019,10,4860,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2019,11,4855,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2019,12,4843,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2020,01,4852,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2020,02,4833,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2020,03,4824,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2020,04,4818,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2020,05,4828,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2020,06,4806,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2020,07,4810,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2020,08,4797,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2020,09,4778,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2020,10,4767,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2020,11,4759,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2020,12,4745,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2021,01,4743,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2021,02,4697,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2021,03,4674,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2021,04,4675,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2021,05,4645,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2021,06,4647,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2021,07,4635,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2021,08,4589,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2021,09,4611,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2021,10,4613,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2021,11,4606,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2021,12,4567,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2022,01,4515,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2022,02,4512,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2022,03,4486,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2022,04,4484,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2022,05,4462,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2022,06,4464,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2022,07,4430,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2022,08,4441,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2022,09,4409,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2022,10,4411,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2022,11,4401,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2022,12,4389,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2023,01,4380,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2023,02,4368,0.6762525118389208
2911063000,堡林堡开矫,悼备,瘤魂2悼,2023,03,4350,0.6762525118389208
2911065500,堡林堡开矫,悼备,辑巢悼,2015,01,3860,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2015,02,3823,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2015,03,3808,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2015,04,3777,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2015,05,3768,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2015,06,3732,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2015,07,3737,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2015,08,3709,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2015,09,3697,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2015,10,3695,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2015,11,3676,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2015,12,3663,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2016,01,3651,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2016,02,3639,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2016,03,3607,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2016,04,3600,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2016,05,3586,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2016,06,3568,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2016,07,3589,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2016,08,3610,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2016,09,3629,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2016,10,3628,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2016,11,3648,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2016,12,3636,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2017,01,3588,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2017,02,3546,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2017,03,3526,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2017,04,3500,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2017,05,3495,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2017,06,3478,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2017,07,3459,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2017,08,3472,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2017,09,3452,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2017,10,3434,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2017,11,3409,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2017,12,3367,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2018,01,3374,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2018,02,3348,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2018,03,3327,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2018,04,3308,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2018,05,3308,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2018,06,3298,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2018,07,3278,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2018,08,3297,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2018,09,3288,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2018,10,3275,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2018,11,3280,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2018,12,3251,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2019,01,3262,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2019,02,3274,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2019,03,3239,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2019,04,3248,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2019,05,3249,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2019,06,3270,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2019,07,3246,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2019,08,3230,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2019,09,3240,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2019,10,3232,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2019,11,3222,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2019,12,3212,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2020,01,3185,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2020,02,3159,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2020,03,3168,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2020,04,3178,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2020,05,3189,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2020,06,3186,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2020,07,3190,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2020,08,3205,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2020,09,3222,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2020,10,3209,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2020,11,3224,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2020,12,3230,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2021,01,3226,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2021,02,3191,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2021,03,3187,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2021,04,3161,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2021,05,3086,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2021,06,3063,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2021,07,3074,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2021,08,3063,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2021,09,3096,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2021,10,3085,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2021,11,3072,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2021,12,3056,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2022,01,2986,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2022,02,2963,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2022,03,2969,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2022,04,2974,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2022,05,3012,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2022,06,3032,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2022,07,3048,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2022,08,3067,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2022,09,3049,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2022,10,3026,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2022,11,3010,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2022,12,2981,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2023,01,2949,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2023,02,2969,0.4308865562159495
2911065500,堡林堡开矫,悼备,辑巢悼,2023,03,2959,0.4308865562159495
2911068500,堡林堡开矫,悼备,切悼,2015,01,7615,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2015,02,7613,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2015,03,7568,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2015,04,7551,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2015,05,7505,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2015,06,7500,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2015,07,7467,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2015,08,7437,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2015,09,7402,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2015,10,7381,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2015,11,7378,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2015,12,7356,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2016,01,7329,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2016,02,7294,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2016,03,7279,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2016,04,7250,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2016,05,7212,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2016,06,7169,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2016,07,7130,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2016,08,7130,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2016,09,7075,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2016,10,7034,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2016,11,7018,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2016,12,6972,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2017,01,7063,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2017,02,8327,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2017,03,9101,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2017,04,9439,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2017,05,9604,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2017,06,9797,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2017,07,9929,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2017,08,9967,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2017,09,9965,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2017,10,9980,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2017,11,9951,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2017,12,9949,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2018,01,9950,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2018,02,9926,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2018,03,9892,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2018,04,9842,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2018,05,9827,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2018,06,9864,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2018,07,9857,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2018,08,9812,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2018,09,9816,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2018,10,9739,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2018,11,9728,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2018,12,9688,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2019,01,9676,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2019,02,9626,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2019,03,9605,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2019,04,9579,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2019,05,9490,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2019,06,9306,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2019,07,9114,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2019,08,8986,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2019,09,8856,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2019,10,8798,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2019,11,8684,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2019,12,8585,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2020,01,8561,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2020,02,8527,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2020,03,8475,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2020,04,8409,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2020,05,8375,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2020,06,8364,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2020,07,8350,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2020,08,8311,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2020,09,8269,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2020,10,8220,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2020,11,8197,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2020,12,8167,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2021,01,8097,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2021,02,8055,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2021,03,7987,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2021,04,7922,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2021,05,7870,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2021,06,7820,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2021,07,7812,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2021,08,7805,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2021,09,7793,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2021,10,7750,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2021,11,7730,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2021,12,7724,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2022,01,7720,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2022,02,7702,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2022,03,7703,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2022,04,7691,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2022,05,7697,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2022,06,7662,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2022,07,7636,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2022,08,7609,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2022,09,7561,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2022,10,7531,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2022,11,7527,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2022,12,7493,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2023,01,7436,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2023,02,7394,0.36804893343445694
2911068500,堡林堡开矫,悼备,切悼,2023,03,7411,0.36804893343445694
2911071000,堡林堡开矫,悼备,切款悼,2015,01,13449,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2015,02,13495,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2015,03,13430,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2015,04,13391,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2015,05,13399,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2015,06,13359,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2015,07,13331,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2015,08,13313,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2015,09,13318,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2015,10,13355,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2015,11,13436,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2015,12,13407,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2016,01,13416,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2016,02,13382,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2016,03,13377,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2016,04,13374,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2016,05,13328,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2016,06,13273,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2016,07,13263,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2016,08,13289,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2016,09,13268,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2016,10,13275,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2016,11,13259,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2016,12,13225,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2017,01,13194,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2017,02,13065,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2017,03,12990,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2017,04,12950,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2017,05,12971,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2017,06,12947,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2017,07,12961,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2017,08,12942,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2017,09,12956,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2017,10,12959,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2017,11,12922,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2017,12,12894,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2018,01,12864,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2018,02,12850,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2018,03,12854,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2018,04,12831,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2018,05,12822,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2018,06,12802,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2018,07,12794,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2018,08,12808,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2018,09,12778,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2018,10,12738,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2018,11,12702,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2018,12,12696,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2019,01,12654,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2019,02,12582,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2019,03,12535,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2019,04,12490,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2019,05,12451,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2019,06,12437,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2019,07,12371,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2019,08,12337,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2019,09,12312,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2019,10,12308,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2019,11,12317,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2019,12,12255,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2020,01,12219,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2020,02,12246,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2020,03,12221,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2020,04,12193,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2020,05,12136,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2020,06,12071,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2020,07,12036,3.231649171619622
2911071000,堡林堡开矫,悼备,切款悼,2020,08,11995,3.231649171619622
